vel_media,vel_minima,pct_baixa_vel,pct_full_throttle,pct_freando,zonas_freio,pico_desac,pico_acel,circuito,ano,piloto
212.60281690140846,84.54,16.338028169014084,56.61971830985916,20.845070422535212,11,-34.722222222222086,14.756944444444432,Austin,2025,SAI
210.9882005899705,84.0,16.8141592920354,58.4070796460177,17.99410029498525,10,-30.38194444444442,15.046296296295726,Austin,2025,RUS
213.36857142857144,83.0,14.857142857142858,45.714285714285715,15.714285714285714,9,-33.56481481481453,13.88888888888869,Austin,2025,PIA
211.18475073313783,80.8,16.129032258064516,56.598240469208214,21.994134897360702,14,-29.96464646464619,14.756944444444432,Austin,2025,BEA
211.89361702127658,79.88,19.38534278959811,61.46572104018912,18.67612293144208,12,-34.549474847981,15.09603091585285,Baku,2018,VET
210.70212765957447,80.22,20.094562647754138,59.33806146572104,19.148936170212767,12,-32.40740740740744,13.888888888889186,Baku,2018,HAM
210.38443396226415,81.46000000000001,19.57547169811321,60.141509433962256,17.452830188679243,11,-38.194444444444485,15.046296296296617,Baku,2018,BOT
210.82075471698113,83.0,16.50943396226415,60.84905660377359,19.10377358490566,11,-29.02155887230507,13.947001394700095,Baku,2018,RIC
210.7341176470588,84.24,17.88235294117647,60.47058823529412,19.76470588235294,11,-30.09259259259145,14.793458468928662,Baku,2018,VER
210.08665105386416,79.78,19.437939110070257,59.01639344262295,17.798594847775178,11,-34.72222222222245,13.831258644536469,Baku,2018,RAI
209.5831381733021,79.78,19.906323185011708,59.01639344262295,22.01405152224824,13,-35.73075149838633,15.046296296296395,Baku,2018,OCO
209.43559718969556,79.26,19.906323185011708,60.88992974238876,19.20374707259953,11,-32.543003254300345,15.046296296296617,Baku,2018,PER
208.48717948717947,80.28,20.04662004662005,61.53846153846154,18.88111888111888,12,-31.249999999998817,15.046296296296132,Baku,2018,HUL
207.69605568445476,81.3,19.721577726218097,59.39675174013921,20.649651972157773,11,-32.27293683725218,13.888888888889186,Baku,2018,SAI
207.61805555555554,76.86,21.99074074074074,59.49074074074075,21.52777777777778,13,-30.092592592593235,13.888888888888774,Baku,2018,STR
